map_number,robot_id,trajectory_id,t,x,y,vx,vy,speed
1,1,map_001_robot_1__control_points_20260806_125527,17.3,9.225438976964893,2.941041119265563,0.5711118130754045,-0.5601235807296145,0.7999419533463917
1,1,map_001_robot_1__control_points_20260806_125527,17.400000000000002,9.282046135441794,2.8845149040512594,0.5606457296179315,-0.5705943550360644,0.7999384677197647
1,1,map_001_robot_1__control_points_20260806_125527,17.5,9.337568122888479,2.8269222482583505,0.5494058909426087,-0.5814230810610184,0.7999372676609893
1,1,map_001_robot_1__control_points_20260806_125527,17.6,9.391927313630315,2.768230287839056,0.5373904029101837,-0.5925484739045608,0.7999388345783655
1,1,map_001_robot_1__control_points_20260806_125527,17.7,9.445046203470516,2.708412553477439,0.5242705016139624,-0.6041813591647607,0.799934168306826
1,1,map_001_robot_1__control_points_20260806_125527,17.8,9.496781413953109,2.6473940160061042,0.5102200013972009,-0.616086982758647,0.7999297595104292
1,1,map_001_robot_1__control_points_20260806_125527,17.900000000000002,9.547090203749958,2.585195156925708,0.4957476454675529,-0.6277783342203609,0.799919599024248
1,1,map_001_robot_1__control_points_20260806_125527,18.0,9.595930943046618,2.5218383491620324,0.48073329659116126,-0.6393327586903546,0.7999067938116443
1,1,map_001_robot_1__control_points_20260806_125527,18.1,9.64323686306819,2.4573286051876377,0.46507490342199986,-0.6507985920689912,0.7998959139987926
1,1,map_001_robot_1__control_points_20260806_125527,18.2,9.688945923731017,2.3916786307482347,0.44882430960872455,-0.6620997676560361,0.799887094048857
1,1,map_001_robot_1__control_points_20260806_125527,18.3,9.733001724989935,2.3249086516564312,0.4320422215725941,-0.6731627285028381,0.7998803287159699
1,1,map_001_robot_1__control_points_20260806_125527,18.400000000000002,9.775354368045537,2.2570460850476652,0.41479754644644373,-0.6839179700073235,0.7998754867083551
1,1,map_001_robot_1__control_points_20260806_125527,18.5,9.815961234279223,2.188125057654967,0.39716641614636927,-0.6943015208766781,0.7998723423185847
1,1,map_001_robot_1__control_points_20260806_125527,18.6,9.85478765127481,2.11818578087233,0.3792309223907466,-0.7042562910773054,0.7998706245508074
1,1,map_001_robot_1__control_points_20260806_125527,18.7,9.891807418757372,2.0472737994395063,0.361077606650575,-0.7137332197452455,0.7998700813209744
1,1,map_001_robot_1__control_points_20260806_125527,18.8,9.927003172604925,1.9754391369232815,0.34279576595173467,-0.7226921659110328,0.7998705544171608
1,1,map_001_robot_1__control_points_20260806_125527,18.900000000000002,9.96036657194772,1.9027353662572977,0.32447564837790566,-0.7311024996114259,0.7998720593497046
1,1,map_001_robot_1__control_points_20260806_125527,19.0,9.991898302280505,1.829218637000997,0.306206619647412,-0.7389433692227936,0.7998748632343866
1,1,map_001_robot_1__control_points_20260806_125527,19.1,10.021607895877201,1.7549466924127395,0.2880753834512717,-0.7462036409182176,0.7998795536017916
1,1,map_001_robot_1__control_points_20260806_125527,19.200000000000003,10.04951337897076,1.6799779088173514,0.2701643332512731,-0.7528815260734127,0.7998870915721392
1,1,map_001_robot_1__control_points_20260806_125527,19.3,10.075640762527454,1.6043703871980572,0.25382397206554685,-0.7586087573663569,0.7999461579056804
1,1,map_001_robot_1__control_points_20260806_125527,19.378058701384415,10.094999999999999,1.545,0.24800870536144826,-0.7605864067053486,0.8000000000000097
1,1,map_001_robot_1__control_points_20260806_125606,0.0,0.9600000000000001,11.115,0.553599516823976,-0.5637234737045205,0.7900990949452042
